payoff,network,strategy,barC,chi_bar,smax_bar,absorbed,absorb_state,t_absorb,n_steps_executed,cluster_samples_json,cluster_sizes_window_json,strategy_short
beta_4.00,Grid_10x10,ImitationStrategy,0.15632,2.039761904761905,0.08764,False,,1000,1000,"[{""t"": 1, ""sizes"": [1, 16, 1, 3, 1, 3, 8, 13, 1, 2, 4]}, {""t"": 51, ""sizes"": [3, 1, 3, 1, 3, 10, 2]}, {""t"": 101, ""sizes"": [1, 1, 2]}, {""t"": 151, ""sizes"": [10, 3, 2, 3]}, {""t"": 201, ""sizes"": [9, 2, 2, 2, 2, 1]}, {""t"": 251, ""sizes"": [8, 2, 2]}, {""t"": 301, ""sizes"": [2, 3, 3, 10, 1, 2]}, {""t"": 351, ""sizes"": [2, 3, 3, 9, 2, 2]}, {""t"": 401, ""sizes"": [9, 2, 2, 1, 1, 1]}, {""t"": 451, ""sizes"": [9, 2, 3, 3, 1]}, {""t"": 501, ""sizes"": [10, 1, 2, 2, 2, 1]}, {""t"": 551, ""sizes"": [10, 1, 1]}, {""t"": 601, ""sizes"": [2, 3, 3, 10, 2]}, {""t"": 651, ""sizes"": [2, 3, 3, 1]}, {""t"": 701, ""sizes"": [10, 2, 1, 2, 1]}, {""t"": 751, ""sizes"": [9, 3, 3, 1]}, {""t"": 801, ""sizes"": [8, 2, 2, 2, 2]}, {""t"": 851, ""sizes"": [10, 2, 2]}, {""t"": 901, ""sizes"": [2, 3, 3, 9, 2, 2]}, {""t"": 951, ""sizes"": [2, 3, 3, 9, 2, 2]}]","[10, 1, 2, 2, 2, 1, 10, 1, 1, 2, 3, 3, 10, 2, 2, 3, 3, 1, 10, 2, 1, 2, 1, 9, 3, 3, 1, 8, 2, 2, 2, 2, 10, 2, 2, 2, 3, 3, 9, 2, 2, 2, 3, 3, 9, 2, 2]",Imitate
beta_4.00,ER_k4,ImitationStrategy,0.03422,0.3,0.019340000000000003,False,,1000,1000,"[{""t"": 1, ""sizes"": [46, 1, 3, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [2, 1]}, {""t"": 101, ""sizes"": [2, 2, 1]}, {""t"": 151, ""sizes"": [1, 1, 1]}, {""t"": 201, ""sizes"": [2, 2, 1]}, {""t"": 251, ""sizes"": [2, 1]}, {""t"": 301, ""sizes"": [1, 2]}, {""t"": 351, ""sizes"": [2, 1]}, {""t"": 401, ""sizes"": [2, 2]}, {""t"": 451, ""sizes"": [2, 2, 2]}, {""t"": 501, ""sizes"": [2, 2, 1]}, {""t"": 551, ""sizes"": [2, 2]}, {""t"": 601, ""sizes"": [2]}, {""t"": 651, ""sizes"": [2, 2, 1]}, {""t"": 701, ""sizes"": [1, 1]}, {""t"": 751, ""sizes"": [1, 1, 2]}, {""t"": 801, ""sizes"": [2]}, {""t"": 851, ""sizes"": [2, 2]}, {""t"": 901, ""sizes"": [2]}, {""t"": 951, ""sizes"": [2, 2]}]","[2, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2]",Imitate
beta_4.00,ER_k4,ImitationStrategy,0.22307692307692314,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [48, 1, 1, 1]}]",[],Imitate
beta_4.00,ER_k4,ImitationStrategy,0.030000000000000006,0.0,0.01,False,,1000,1000,"[{""t"": 1, ""sizes"": [46, 1, 1, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [7, 1, 1, 1]}, {""t"": 101, ""sizes"": [1, 1, 1]}, {""t"": 151, ""sizes"": [1, 1, 1]}, {""t"": 201, ""sizes"": [1, 1, 1]}, {""t"": 251, ""sizes"": [1, 1, 1]}, {""t"": 301, ""sizes"": [1, 1, 1]}, {""t"": 351, ""sizes"": [1, 1, 1]}, {""t"": 401, ""sizes"": [1, 1, 1]}, {""t"": 451, ""sizes"": [1, 1, 1]}, {""t"": 501, ""sizes"": [1, 1, 1]}, {""t"": 551, ""sizes"": [1, 1, 1]}, {""t"": 601, ""sizes"": [1, 1, 1]}, {""t"": 651, ""sizes"": [1, 1, 1]}, {""t"": 701, ""sizes"": [1, 1, 1]}, {""t"": 751, ""sizes"": [1, 1, 1]}, {""t"": 801, ""sizes"": [1, 1, 1]}, {""t"": 851, ""sizes"": [1, 1, 1]}, {""t"": 901, ""sizes"": [1, 1, 1]}, {""t"": 951, ""sizes"": [1, 1, 1]}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Imitate
beta_4.00,ER_k4,ImitationStrategy,0.1184090909090909,,,True,allD,44,44,"[{""t"": 1, ""sizes"": [42, 1, 1, 1, 3, 1, 1, 1]}]",[],Imitate
beta_4.00,ER_k4,ImitationStrategy,0.01,0.0,0.01,False,,1000,1000,"[{""t"": 1, ""sizes"": [42, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 1]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [1]}, {""t"": 201, ""sizes"": [1]}, {""t"": 251, ""sizes"": [1]}, {""t"": 301, ""sizes"": [1]}, {""t"": 351, ""sizes"": [1]}, {""t"": 401, ""sizes"": [1]}, {""t"": 451, ""sizes"": [1]}, {""t"": 501, ""sizes"": [1]}, {""t"": 551, ""sizes"": [1]}, {""t"": 601, ""sizes"": [1]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [1]}, {""t"": 751, ""sizes"": [1]}, {""t"": 801, ""sizes"": [1]}, {""t"": 851, ""sizes"": [1]}, {""t"": 901, ""sizes"": [1]}, {""t"": 951, ""sizes"": [1]}]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Imitate
beta_4.00,ER_k4,ImitationStrategy,0.04364,0.9,0.019100000000000002,False,,1000,1000,"[{""t"": 1, ""sizes"": [3, 2, 3, 32, 2, 1, 1, 1, 2, 1]}, {""t"": 51, ""sizes"": [2, 1, 2]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [2, 1]}, {""t"": 201, ""sizes"": [2, 1, 2]}, {""t"": 251, ""sizes"": [2, 1, 2]}, {""t"": 301, ""sizes"": [2, 1, 2]}, {""t"": 351, ""sizes"": [2, 1, 2]}, {""t"": 401, ""sizes"": [2, 1, 2]}, {""t"": 451, ""sizes"": [2, 1, 2]}, {""t"": 501, ""sizes"": [2, 1, 1]}, {""t"": 551, ""sizes"": [2, 1, 2]}, {""t"": 601, ""sizes"": [2, 1, 2]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [2, 1]}, {""t"": 751, ""sizes"": [2, 1, 2]}, {""t"": 801, ""sizes"": [2, 1, 2]}, {""t"": 851, ""sizes"": [2, 1, 2]}, {""t"": 901, ""sizes"": [2, 1, 2]}, {""t"": 951, ""sizes"": [2, 1, 2]}]","[2, 1, 1, 2, 1, 2, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2]",Imitate
beta_4.00,ER_k4,ImitationStrategy,0.04182,0.9,0.022720000000000004,False,,1000,1000,"[{""t"": 1, ""sizes"": [39, 1, 3, 1, 1, 2, 2, 1, 1]}, {""t"": 51, ""sizes"": [2, 1, 1]}, {""t"": 101, ""sizes"": [2, 1, 1]}, {""t"": 151, ""sizes"": [2, 1, 1]}, {""t"": 201, ""sizes"": [1, 1]}, {""t"": 251, ""sizes"": [3, 1, 1]}, {""t"": 301, ""sizes"": [3, 1, 1]}, {""t"": 351, ""sizes"": [2, 1, 1]}, {""t"": 401, ""sizes"": [3, 1, 1]}, {""t"": 451, ""sizes"": [2, 1, 1]}, {""t"": 501, ""sizes"": [2, 1, 1]}, {""t"": 551, ""sizes"": [3, 1, 1]}, {""t"": 601, ""sizes"": [2, 1, 1]}, {""t"": 651, ""sizes"": [2, 1, 1]}, {""t"": 701, ""sizes"": [2, 1, 1]}, {""t"": 751, ""sizes"": [1, 1]}, {""t"": 801, ""sizes"": [3, 1, 1]}, {""t"": 851, ""sizes"": [3, 1, 1]}, {""t"": 901, ""sizes"": [2, 1, 1]}, {""t"": 951, ""sizes"": [3, 1, 1]}]","[2, 1, 1, 3, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 3, 1, 1, 2, 1, 1, 3, 1, 1]",Imitate
beta_4.00,ER_k4,ImitationStrategy,0.1111111111111111,,,True,allD,36,36,"[{""t"": 1, ""sizes"": [38, 2, 1, 1, 1, 1]}]",[],Imitate
beta_4.00,ER_k4,ImitationStrategy,0.035820000000000005,0.6,0.01666,False,,1000,1000,"[{""t"": 1, ""sizes"": [41, 1, 1, 2, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [2, 1, 1]}, {""t"": 101, ""sizes"": [2, 1, 1]}, {""t"": 151, ""sizes"": [2, 1, 1]}, {""t"": 201, ""sizes"": [1, 1, 1]}, {""t"": 251, ""sizes"": [1, 1]}, {""t"": 301, ""sizes"": [2, 1, 1]}, {""t"": 351, ""sizes"": [2, 1, 1]}, {""t"": 401, ""sizes"": [2, 1, 1]}, {""t"": 451, ""sizes"": [2, 1, 1]}, {""t"": 501, ""sizes"": [1, 1, 1]}, {""t"": 551, ""sizes"": [1, 1]}, {""t"": 601, ""sizes"": [2, 1, 1]}, {""t"": 651, ""sizes"": [2, 1, 1]}, {""t"": 701, ""sizes"": [2, 1, 1]}, {""t"": 751, ""sizes"": [2, 1, 1]}, {""t"": 801, ""sizes"": [1, 1, 1]}, {""t"": 851, ""sizes"": [1, 1]}, {""t"": 901, ""sizes"": [2, 1, 1]}, {""t"": 951, ""sizes"": [2, 1, 1]}]","[1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1]",Imitate
beta_4.00,ER_k4,ImitationStrategy,0.15874999999999997,,,True,allD,24,24,"[{""t"": 1, ""sizes"": [1, 40, 2, 1, 1, 1, 1, 1, 1, 1]}]",[],Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.29307692307692307,,,True,allD,13,13,"[{""t"": 1, ""sizes"": [8, 3, 8, 10, 1, 1, 5, 2, 4, 10]}]",[],Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.14906,2.067857142857143,0.04256,False,,1000,1000,"[{""t"": 1, ""sizes"": [6, 2, 3, 1, 1, 2, 5, 1, 1, 19, 1, 2, 2]}, {""t"": 51, ""sizes"": [2, 3, 2, 2, 2, 2, 3, 5]}, {""t"": 101, ""sizes"": [4]}, {""t"": 151, ""sizes"": [2, 3, 2, 4, 2, 3, 2]}, {""t"": 201, ""sizes"": [2, 2, 3, 2, 4, 3, 2]}, {""t"": 251, ""sizes"": [2, 3, 2, 3, 5]}, {""t"": 301, ""sizes"": [3, 3, 2]}, {""t"": 351, ""sizes"": [2, 3, 2, 2, 2, 2, 3, 4]}, {""t"": 401, ""sizes"": [2, 2, 3, 2, 3, 5]}, {""t"": 451, ""sizes"": [3, 5, 2, 3, 2]}, {""t"": 501, ""sizes"": [3, 5, 2, 3, 2]}, {""t"": 551, ""sizes"": [2, 2, 1, 2, 4, 1, 2]}, {""t"": 601, ""sizes"": [2, 3, 2, 2, 2, 2, 3, 5]}, {""t"": 651, ""sizes"": [4]}, {""t"": 701, ""sizes"": [2, 3, 2, 2, 2, 3, 5]}, {""t"": 751, ""sizes"": [2, 2, 3, 2, 3, 3, 2]}, {""t"": 801, ""sizes"": [2, 3, 2, 3, 5]}, {""t"": 851, ""sizes"": [3, 3, 2]}, {""t"": 901, ""sizes"": [2, 3, 2, 2, 2, 2, 3, 5]}, {""t"": 951, ""sizes"": [2, 2, 3, 2, 3, 4]}]","[3, 5, 2, 3, 2, 2, 2, 1, 2, 4, 1, 2, 2, 3, 2, 2, 2, 2, 3, 5, 4, 2, 3, 2, 2, 2, 3, 5, 2, 2, 3, 2, 3, 3, 2, 2, 3, 2, 3, 5, 3, 3, 2, 2, 3, 2, 2, 2, 2, 3, 5, 2, 2, 3, 2, 3, 4]",Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.17782608695652175,,,True,allD,46,46,"[{""t"": 1, ""sizes"": [43, 1, 1, 2, 3, 1]}]",[],Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.12789473684210528,,,True,allD,57,57,"[{""t"": 1, ""sizes"": [28, 3, 1, 5, 1, 3, 1, 4, 5, 1, 2]}, {""t"": 51, ""sizes"": [3, 2]}]",[],Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.1768,2.430823294352706,0.03934,False,,1000,1000,"[{""t"": 1, ""sizes"": [27, 2, 1, 12, 5, 2, 1, 1, 2]}, {""t"": 51, ""sizes"": [2, 6, 2, 2, 4, 2, 2, 3]}, {""t"": 101, ""sizes"": [3, 4, 2, 2]}, {""t"": 151, ""sizes"": [4, 4, 2, 2, 2, 4]}, {""t"": 201, ""sizes"": [2, 4, 2, 2, 4, 4, 2, 2, 3]}, {""t"": 251, ""sizes"": [3, 4, 3, 2, 3]}, {""t"": 301, ""sizes"": [4, 3, 2, 4]}, {""t"": 351, ""sizes"": [2, 3, 2, 4, 1, 2, 2, 3]}, {""t"": 401, ""sizes"": [2, 3, 2, 2, 3, 4, 2, 3]}, {""t"": 451, ""sizes"": [3, 4, 3, 2, 2]}, {""t"": 501, ""sizes"": [4, 3, 4, 4, 2]}, {""t"": 551, ""sizes"": [2, 4, 2, 2, 4, 4, 2, 3]}, {""t"": 601, ""sizes"": [4, 2, 2, 2, 4, 2, 2]}, {""t"": 651, ""sizes"": [3, 4, 2, 2]}, {""t"": 701, ""sizes"": [4, 2, 2, 2, 2, 4]}, {""t"": 751, ""sizes"": [2, 4, 2, 2, 4, 4, 2, 2, 3]}, {""t"": 801, ""sizes"": [3, 4, 3, 2, 3]}, {""t"": 851, ""sizes"": [4, 3, 4, 4]}, {""t"": 901, ""sizes"": [2, 3, 2, 4, 4, 2, 2, 3]}, {""t"": 951, ""sizes"": [2, 3, 2, 2, 3, 4, 2, 3]}]","[4, 3, 4, 4, 2, 2, 4, 2, 2, 4, 4, 2, 3, 4, 2, 2, 2, 4, 2, 2, 3, 4, 2, 2, 4, 2, 2, 2, 2, 4, 2, 4, 2, 2, 4, 4, 2, 2, 3, 3, 4, 3, 2, 3, 4, 3, 4, 4, 2, 3, 2, 4, 4, 2, 2, 3, 2, 3, 2, 2, 3, 4, 2, 3]",Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.2488571428571429,,,True,allD,35,35,"[{""t"": 1, ""sizes"": [14, 15, 2, 5, 1, 3, 1, 4, 4, 1]}]",[],Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.17200000000000001,,,True,allD,35,35,"[{""t"": 1, ""sizes"": [7, 16, 4, 1, 1, 2, 1, 1, 5, 3, 2, 1, 2, 3]}]",[],Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.17986000000000002,4.240985680985681,0.07310000000000001,False,,1000,1000,"[{""t"": 1, ""sizes"": [39, 4, 1, 1, 1, 5, 1, 5]}, {""t"": 51, ""sizes"": [10, 1, 5, 6, 2]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [6, 7, 4]}, {""t"": 201, ""sizes"": [8, 4, 7]}, {""t"": 251, ""sizes"": [6, 5, 7, 2]}, {""t"": 301, ""sizes"": [9, 4, 7]}, {""t"": 351, ""sizes"": [8, 5, 6, 2]}, {""t"": 401, ""sizes"": [5, 5, 7, 3]}, {""t"": 451, ""sizes"": [5, 5, 7, 2, 3]}, {""t"": 501, ""sizes"": [9, 4, 7, 2]}, {""t"": 551, ""sizes"": [9, 4, 7]}, {""t"": 601, ""sizes"": [9, 3, 7, 2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [4, 7, 3]}, {""t"": 751, ""sizes"": [8, 5, 6]}, {""t"": 801, ""sizes"": [6, 5, 6, 2]}, {""t"": 851, ""sizes"": [9, 5, 5]}, {""t"": 901, ""sizes"": [4, 8, 2, 4]}, {""t"": 951, ""sizes"": [6, 5, 4, 3]}]","[9, 4, 7, 2, 9, 4, 7, 9, 3, 7, 2, 2, 4, 7, 3, 8, 5, 6, 6, 5, 6, 2, 9, 5, 5, 4, 8, 2, 4, 6, 5, 4, 3]",Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.09002000000000002,2.4657142857142853,0.046400000000000004,False,,1000,1000,"[{""t"": 1, ""sizes"": [24, 1, 8, 1, 1, 1, 1, 1, 1, 1, 4, 1]}, {""t"": 51, ""sizes"": [5, 3]}, {""t"": 101, ""sizes"": [4, 3, 2]}, {""t"": 151, ""sizes"": [5, 2, 2]}, {""t"": 201, ""sizes"": [3, 2]}, {""t"": 251, ""sizes"": [5, 3, 2]}, {""t"": 301, ""sizes"": [5, 3]}, {""t"": 351, ""sizes"": [5, 3, 2, 2]}, {""t"": 401, ""sizes"": [5, 3, 2]}, {""t"": 451, ""sizes"": [5, 3, 2]}, {""t"": 501, ""sizes"": [5, 2]}, {""t"": 551, ""sizes"": [4, 3, 2, 2]}, {""t"": 601, ""sizes"": [5, 3]}, {""t"": 651, ""sizes"": [4, 3, 2]}, {""t"": 701, ""sizes"": [5, 2, 2]}, {""t"": 751, ""sizes"": [3, 2]}, {""t"": 801, ""sizes"": [5, 3, 2]}, {""t"": 851, ""sizes"": [5, 3]}, {""t"": 901, ""sizes"": [5, 3, 2, 2]}, {""t"": 951, ""sizes"": [5, 3, 2]}]","[5, 2, 4, 3, 2, 2, 5, 3, 4, 3, 2, 5, 2, 2, 3, 2, 5, 3, 2, 5, 3, 5, 3, 2, 2, 5, 3, 2]",Imitate
beta_4.00,WS_k4_p0.1,ImitationStrategy,0.061959999999999994,1.7600000000000002,0.03182,False,,1000,1000,"[{""t"": 1, ""sizes"": [5, 1, 4, 5, 7, 3, 4, 1, 3, 1, 2, 1, 1, 5, 1]}, {""t"": 51, ""sizes"": [3, 3, 2]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [3, 3, 2]}, {""t"": 201, ""sizes"": [3, 4]}, {""t"": 251, ""sizes"": [3, 2]}, {""t"": 301, ""sizes"": [3, 4]}, {""t"": 351, ""sizes"": [3, 4, 2]}, {""t"": 401, ""sizes"": [3, 3]}, {""t"": 451, ""sizes"": [1, 3]}, {""t"": 501, ""sizes"": [3, 3, 2]}, {""t"": 551, ""sizes"": [1, 4]}, {""t"": 601, ""sizes"": [3, 3, 2]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [3, 3, 2]}, {""t"": 751, ""sizes"": [3, 4]}, {""t"": 801, ""sizes"": [3, 2]}, {""t"": 851, ""sizes"": [3, 4]}, {""t"": 901, ""sizes"": [3, 4, 2]}, {""t"": 951, ""sizes"": [3, 3]}]","[3, 3, 2, 1, 4, 3, 3, 2, 1, 3, 3, 2, 3, 4, 3, 2, 3, 4, 3, 4, 2, 3, 3]",Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.06638000000000001,1.4300000000000002,0.032780000000000004,False,,1000,1000,"[{""t"": 1, ""sizes"": [51, 2, 1, 1, 2, 3, 1]}, {""t"": 51, ""sizes"": [4, 2, 1]}, {""t"": 101, ""sizes"": [1]}, {""t"": 151, ""sizes"": [1, 4, 2, 3]}, {""t"": 201, ""sizes"": [3, 2]}, {""t"": 251, ""sizes"": [4, 1]}, {""t"": 301, ""sizes"": [2, 2, 3]}, {""t"": 351, ""sizes"": [2, 4, 2, 1]}, {""t"": 401, ""sizes"": [1, 1, 2, 3]}, {""t"": 451, ""sizes"": [2, 4, 3]}, {""t"": 501, ""sizes"": [3]}, {""t"": 551, ""sizes"": [2, 3, 2, 3]}, {""t"": 601, ""sizes"": [4, 2, 1]}, {""t"": 651, ""sizes"": [1]}, {""t"": 701, ""sizes"": [1, 4, 2, 3]}, {""t"": 751, ""sizes"": [3, 2]}, {""t"": 801, ""sizes"": [4, 1]}, {""t"": 851, ""sizes"": [2, 2, 3]}, {""t"": 901, ""sizes"": [2, 4, 2, 1]}, {""t"": 951, ""sizes"": [1, 1, 2, 3]}]","[3, 2, 3, 2, 3, 4, 2, 1, 1, 1, 4, 2, 3, 3, 2, 4, 1, 2, 2, 3, 2, 4, 2, 1, 1, 1, 2, 3]",Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.09450236966824647,,,True,allD,211,211,"[{""t"": 1, ""sizes"": [27, 1, 1, 1, 2, 8, 1, 9, 4]}, {""t"": 51, ""sizes"": [4, 3, 2]}, {""t"": 101, ""sizes"": [2]}, {""t"": 151, ""sizes"": [2, 3, 2, 1]}, {""t"": 201, ""sizes"": [2, 4, 2, 2]}]",[],Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.07626000000000001,1.3714285714285714,0.025020000000000004,False,,1000,1000,"[{""t"": 1, ""sizes"": [3, 8, 1, 2, 11, 7, 6, 1, 1, 1, 1, 1, 1]}, {""t"": 51, ""sizes"": [1, 2, 5, 2, 2, 1]}, {""t"": 101, ""sizes"": [1, 2, 2]}, {""t"": 151, ""sizes"": [3, 2, 2, 1]}, {""t"": 201, ""sizes"": [2, 2, 2, 1]}, {""t"": 251, ""sizes"": [1, 1, 1]}, {""t"": 301, ""sizes"": [3, 2, 2, 2, 1]}, {""t"": 351, ""sizes"": [1, 2, 2]}, {""t"": 401, ""sizes"": [3, 1, 2, 2]}, {""t"": 451, ""sizes"": [3, 2, 2]}, {""t"": 501, ""sizes"": [3, 2, 2]}, {""t"": 551, ""sizes"": [3, 2, 2, 2, 1]}, {""t"": 601, ""sizes"": [1, 2, 2, 1]}, {""t"": 651, ""sizes"": [1, 2, 2]}, {""t"": 701, ""sizes"": [3, 2, 2, 2]}, {""t"": 751, ""sizes"": [2, 2, 2, 2]}, {""t"": 801, ""sizes"": [1, 2, 1]}, {""t"": 851, ""sizes"": [3, 2, 2, 2, 2]}, {""t"": 901, ""sizes"": [1, 2, 2, 2]}, {""t"": 951, ""sizes"": [3, 1, 2, 2, 2]}]","[3, 2, 2, 3, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 3, 2, 2, 2, 2, 1, 2, 2, 2, 3, 1, 2, 2, 2]",Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.1443478260869565,,,True,allD,46,46,"[{""t"": 1, ""sizes"": [13, 1, 7, 1, 1, 3, 3, 1, 1, 2, 1, 4, 1, 1, 1, 1, 2]}]",[],Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.11636000000000002,1.9464285714285712,0.050920000000000014,False,,1000,1000,"[{""t"": 1, ""sizes"": [3, 19, 2, 2, 1, 7, 1, 3, 2, 8, 1]}, {""t"": 51, ""sizes"": [1, 2, 2, 2, 3]}, {""t"": 101, ""sizes"": [1, 2]}, {""t"": 151, ""sizes"": [3, 2, 6, 2, 2]}, {""t"": 201, ""sizes"": [2, 2, 2, 2, 4]}, {""t"": 251, ""sizes"": [1, 6]}, {""t"": 301, ""sizes"": [3, 2, 6, 2]}, {""t"": 351, ""sizes"": [1, 2, 1, 4, 2, 2]}, {""t"": 401, ""sizes"": [3, 2, 2, 6, 2]}, {""t"": 451, ""sizes"": [3, 1, 6, 2]}, {""t"": 501, ""sizes"": [3, 2, 6, 2]}, {""t"": 551, ""sizes"": [3, 2, 6, 2, 2]}, {""t"": 601, ""sizes"": [1, 2, 2, 2, 4]}, {""t"": 651, ""sizes"": [1, 2]}, {""t"": 701, ""sizes"": [3, 2, 6, 2, 2]}, {""t"": 751, ""sizes"": [2, 2, 2, 2, 4]}, {""t"": 801, ""sizes"": [1, 6]}, {""t"": 851, ""sizes"": [3, 2, 6, 2]}, {""t"": 901, ""sizes"": [1, 2, 1, 4, 2, 2]}, {""t"": 951, ""sizes"": [3, 2, 2, 6, 2]}]","[3, 2, 6, 2, 3, 2, 6, 2, 2, 1, 2, 2, 2, 4, 1, 2, 3, 2, 6, 2, 2, 2, 2, 2, 2, 4, 1, 6, 3, 2, 6, 2, 1, 2, 1, 4, 2, 2, 3, 2, 2, 6, 2]",Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.19649122807017544,,,True,allD,57,57,"[{""t"": 1, ""sizes"": [9, 1, 27, 1, 6, 1, 2, 4, 2, 1]}, {""t"": 51, ""sizes"": [13, 3, 2]}]",[],Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.09374,1.5546031746031748,0.036359999999999996,False,,1000,1000,"[{""t"": 1, ""sizes"": [9, 11, 2, 1, 4, 2, 1, 2, 16, 3, 2, 1]}, {""t"": 51, ""sizes"": [2, 4, 2, 2, 2]}, {""t"": 101, ""sizes"": [2, 2, 2]}, {""t"": 151, ""sizes"": [2, 4, 2, 2, 2, 2]}, {""t"": 201, ""sizes"": [4, 2, 2, 2, 2]}, {""t"": 251, ""sizes"": [2, 2, 2, 2, 2]}, {""t"": 301, ""sizes"": [4, 2, 1]}, {""t"": 351, ""sizes"": [2, 4, 2, 2, 1, 1]}, {""t"": 401, ""sizes"": [4, 1, 2, 1, 1]}, {""t"": 451, ""sizes"": [2, 4, 1]}, {""t"": 501, ""sizes"": [2, 4]}, {""t"": 551, ""sizes"": [2, 4, 1, 2]}, {""t"": 601, ""sizes"": [2, 4, 2, 2]}, {""t"": 651, ""sizes"": [2]}, {""t"": 701, ""sizes"": [2, 4, 2, 2, 2]}, {""t"": 751, ""sizes"": [4, 2, 2, 2]}, {""t"": 801, ""sizes"": [2, 2, 2, 2, 2]}, {""t"": 851, ""sizes"": [4, 2, 2]}, {""t"": 901, ""sizes"": [2, 4, 2, 2, 2, 1]}, {""t"": 951, ""sizes"": [4, 2, 2, 2, 1]}]","[2, 4, 2, 4, 1, 2, 2, 4, 2, 2, 2, 2, 4, 2, 2, 2, 4, 2, 2, 2, 2, 2, 2, 2, 2, 4, 2, 2, 2, 4, 2, 2, 2, 1, 4, 2, 2, 2, 1]",Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.1574285714285714,,,True,allD,35,35,"[{""t"": 1, ""sizes"": [6, 2, 6, 1, 7, 1, 18, 1, 1, 1, 1]}]",[],Imitate
beta_4.50,Grid_10x10,ImitationStrategy,0.10172000000000003,2.666666666666667,0.046380000000000005,False,,1000,1000,"[{""t"": 1, ""sizes"": [5, 1, 1, 1, 1, 1, 1, 2, 1, 1, 6, 3, 4, 18, 1]}, {""t"": 51, ""sizes"": [5, 2, 6, 2]}, {""t"": 101, ""sizes"": [3, 1, 2]}, {""t"": 151, ""sizes"": [5, 4, 2]}, {""t"": 201, ""sizes"": [5, 2, 4]}, {""t"": 251, ""sizes"": [5, 2, 2, 2]}, {""t"": 301, ""sizes"": [5, 4]}, {""t"": 351, ""sizes"": [5, 2, 2, 2]}, {""t"": 401, ""sizes"": [4, 1, 4]}, {""t"": 451, ""sizes"": [5, 4, 2]}, {""t"": 501, ""sizes"": [2, 4, 2]}, {""t"": 551, ""sizes"": [5, 2, 4, 2]}, {""t"": 601, ""sizes"": [5, 4, 2]}, {""t"": 651, ""sizes"": [3, 2, 2]}, {""t"": 701, ""sizes"": [5, 1, 4, 2]}, {""t"": 751, ""sizes"": [5, 4]}, {""t"": 801, ""sizes"": [5, 2, 2, 2]}, {""t"": 851, ""sizes"": [5, 2, 4]}, {""t"": 901, ""sizes"": [5, 2, 2]}, {""t"": 951, ""sizes"": [4, 2, 4]}]","[2, 4, 2, 5, 2, 4, 2, 5, 4, 2, 3, 2, 2, 5, 1, 4, 2, 5, 4, 5, 2, 2, 2, 5, 2, 4, 5, 2, 2, 4, 2, 4]",Imitate
